,,Title,Datetime,Source,URL
bing,1065,"Coronavirus: US withdrawal from WHO deals a blow to international cooperation, say health experts",2020-05-30T04:12:00.0000000Z,The Straits Times,https://www.straitstimes.com/world/united-states/us-withdrawal-from-who-deals-a-blow-to-international-cooperation
bing,1066,Coronavirus Was Already Spreading in U.S. in January: Study,2020-05-30T16:42:00.0000000Z,U.S. News & World Report,https://www.usnews.com/news/health-news/articles/2020-05-30/coronavirus-was-already-spreading-in-us-in-january-study
bing,1067,Trump says terminating US relationship with World Health Organization over COVID-19,2020-05-29T20:29:00.0000000Z,Channel NewsAsia Singapore,https://www.channelnewsasia.com/news/world/trump-terminating-us-relationship-who-covid-19-coronavirus-12785752
bing,1068,Coronavirus: Trump terminates US relationship with WHO,2020-05-30T00:00:00.0000000Z,BBC,https://www.bbc.com/news/world-us-canada-52857413
bing,1069,Coronavirus was already spreading in U.S. in January: Study,2020-05-30T17:59:00.0000000Z,UPI.com,https://www.upi.com/Health_News/2020/05/30/Coronavirus-was-already-spreading-in-US-in-January-Study/2941590859997/
bing,1070,"Fred Willard, the comedic improv-style actor, has died at 86",2020-05-16T20:21:00.0000000Z,WOOD-TV,https://www.woodtv.com/news/national/fred-willard-the-comedic-improv-style-actor-has-died-at-86/
bing,1071,COVID Closes the Upright Citizens Brigade Theater,2020-05-18T00:00:00.0000000Z,National Review,https://www.nationalreview.com/magazine/2020/05/18/covid-closes-the-upright-citizens-brigade-theater/
bing,1072,Coronavirus: Trump says US 'terminating' relationship with World Health Organization,2020-05-29T19:17:00.0000000Z,Khaleej Times,https://www.khaleejtimes.com/coronavirus-pandemic/coronavirus-trump-says-us-terminating-relationship-with-world-health-organization
bing,1073,"A dedicated nurse, a party-loving patient transporter: US healthcare workers who died from Covid-19",2020-05-29T11:10:00.0000000Z,The Guardian,https://www.theguardian.com/us-news/2020/may/29/us-healthcare-workers-who-died-from-covid-19-nurses-security-guards-technicians-transporters
bing,1074,What a U.S. Exit from the WHO Means for COVID-19 and Global Health,2020-05-29T22:15:00.0000000Z,Scientific American,https://www.scientificamerican.com/article/what-a-us-exit-from-the-who-means-for-covid-19-and-global-health/
bing,1075,Coronavirus in Washington: Updates May 29-31,2020-05-30T02:52:00.0000000Z,KING5,https://www.king5.com/article/news/health/coronavirus/washington-state-coronavirus-covid-19-pandemic-updates-phases/281-e444545f-863b-4c73-83b6-ef15332c1d82
bing,1076,President Trump says US ending relationship with World Health Organization,2020-05-29T09:46:00.0000000Z,ABCNews,https://abcnews.go.com/US/coronavirus-live-updates-california-sheriff-officers-enforce-coronavirus/story?id=70941632
bing,1077,"CDC was ‘never blind’ to early spread of coronavirus within the US, director says",2020-05-29T18:52:00.0000000Z,Local News 8,https://localnews8.com/health/2020/05/29/cdc-was-never-blind-to-early-spread-of-coronavirus-within-the-us-director-says/
bing,1078,What Do Coronavirus Racial Disparities Look Like State By State?,2020-05-30T10:03:00.0000000Z,NPR,https://www.npr.org/sections/health-shots/2020/05/30/865413079/what-do-coronavirus-racial-disparities-look-like-state-by-state
bing,1079,'A summer unlike any other': heatwaves and Covid-19 are a deadly combination,2020-05-30T10:04:00.0000000Z,The Guardian,https://www.theguardian.com/us-news/2020/may/30/coronavirus-heatwaves-health-summer-us-cities
bing,1080,"Covid-19 Death Toll Hits 100,000 In The United States",2020-05-28T07:36:00.0000000Z,IFLScience,https://www.iflscience.com/health-and-medicine/covid19-death-toll-hits-100000-in-the-united-states/
bing,1081,"Fred Willard, the comedic improv-style actor, has died at 86",2020-05-16T20:40:00.0000000Z,Tampa Bay Times,https://www.tampabay.com/arts-entertainment/2020/05/16/fred-willard-the-comedic-improv-style-actor-has-died-at-86/
bing,1082,"Coronavirus Update: What you need to know Monday, May 11",2020-05-11T11:09:00.0000000Z,Sarasota Herald-Tribune,https://www.heraldtribune.com/news/20200511/coronavirus-update-what-you-need-to-know-monday-may-11
bing,1083,"With the coronavirus pandemic entering a new phase in the US, world health experts shift focus to new hot spots",2020-05-29T11:57:00.0000000Z,KSAT,https://www.ksat.com/news/2020/05/29/with-the-coronavirus-pandemic-entering-a-new-phase-in-the-us-world-health-experts-shift-focus-to-new-hot-spots/
bing,1084,"Trump reacts to US coronavirus deaths topping 100,000",2020-05-28T17:22:00.0000000Z,CNET,https://www.cnet.com/health/us-coronavirus-deaths-reach-100000-milestone/
bing,1085,Co-Living Startup ‘The Collective’ Is Forging A Bright Future During COVID-19,2020-05-23T15:11:00.0000000Z,Forbes,https://www.forbes.com/sites/paularmstrongtech/2020/05/23/co-living-startup-the-collective-is-forging-a-bright-future-during-covid-19/
bing,1086,"Fred Willard, the comedic improv-style actor, has died at 86",2020-05-16T21:27:00.0000000Z,WWLP,https://www.wwlp.com/news/fred-willard-the-comedic-improv-style-actor-has-died-at-86/
bing,1087,"Death toll in US from coronavirus surpasses 100,000",2020-05-27T22:06:00.0000000Z,Post and Courier Charleston,https://www.postandcourier.com/health/covid19/death-toll-in-us-from-coronavirus-surpasses-100-000/article_a8e59ea0-a064-11ea-b3ab-838eae445bc0.html
bing,1088,The protests are raising fears of a spike in coronavirus cases,2020-06-01T08:51:00.0000000Z,CNN,https://www.cnn.com/2020/06/01/health/protests-coronavirus-spread-concerns/index.html
bing,1089,"2020 Innovation Issue: Consultant uses improv to help foster leadership, teamwork",2020-05-29T13:30:00.0000000Z,Ibj.com,https://www.ibj.com/articles/2020-innovation-issue-winging-it
bing,1090,How music festivals master the coronavirus crisis,2020-04-21T14:40:00.0000000Z,Deutsche Welle,https://www.dw.com/en/how-music-festivals-master-the-coronavirus-crisis/a-53199546
bing,1091,"The United States will cut ties with the World Health Organization, says President Trump",2020-05-29T19:31:00.0000000Z,The Verge,https://www.theverge.com/2020/5/29/21274933/trump-us-who-funding-terminated-cut-china-global-health
bing,1092,"US cuts ties with the World Health Organization over the coronavirus, takes action against Hong Kong",2020-05-29T20:45:00.0000000Z,Chicago Tribune,https://www.chicagotribune.com/coronavirus/ct-nw-us-world-health-organization-china-hong-kong-20200529-nh3x5sc75basvolwux63dyi53m-story.html
bing,1093,"With the coronavirus pandemic entering a new phase in the US, world health experts shift focus to new hot spots",2020-05-29T02:54:00.0000000Z,The Montana Standard,https://mtstandard.com/lifestyles/health-med-fit/with-the-coronavirus-pandemic-entering-a-new-phase-in-the-us-world-health-experts-shift/article_75c8d08e-0d67-5072-92f0-0719ec22fb8e.html
bing,1094,"Coronavirus cases could rise as protests continue, US city, health officials fear",2020-05-30T20:57:00.0000000Z,Chicago Sun-Times,https://chicago.suntimes.com/2020/5/30/21275733/coronavirus-outbreak-protests-george-floyd
bing,1095,WHO and other experts say no evidence of coronavirus losing potency,2020-06-01T00:00:00.0000000Z,Reuters,https://uk.reuters.com/article/us-health-coronavirus-who-transmission/who-and-other-experts-say-no-evidence-of-covid-19-losing-potency-idUKKBN23832J
bing,1096,Coronavirus cases rise to 844 in Charles County; 60 deaths so far,2020-05-16T14:41:00.0000000Z,Southern Maryland News,https://www.somdnews.com/emergency_notice/coronavirus-cases-rise-to-844-in-charles-county-60-deaths-so-far/article_286edede-1283-57e4-8117-1ec627cbbf81.html
bing,1097,"100,000 Americans killed by COVID-19, more deaths than any other country",2020-05-28T23:38:00.0000000Z,WWLTV,https://www.wwltv.com/article/news/health/coronavirus/leading-the-world-us-covid-19-deaths-reach-100000/289-1c82f81b-335c-4ecb-9109-cedcb7b82ffe
bing,1098,Coronavirus cases rise to 716 in Charles County; 51 deaths so far,2020-05-08T15:42:00.0000000Z,Southern Maryland News,https://www.somdnews.com/emergency_notice/coronavirus-cases-rise-to-716-in-charles-county-51-deaths-so-far/article_c1a0b8ad-bf7c-5c83-a322-3d26c5662576.html
bing,1099,Trump says US will cut ties with World Health Organization over coronavirus response,2020-05-29T19:31:00.0000000Z,Billings Gazette,https://billingsgazette.com/news/national/trump-says-us-will-cut-ties-with-world-health-organization-over-coronavirus-response/article_86a37a59-0c88-55c8-8e68-a32fffa559c0.html
bing,1100,Covid in the classroom,2020-05-31T10:08:00.0000000Z,Arkansas Democrat-Gazette,https://www.arkansasonline.com/news/2020/may/31/covid-classroom/
bing,1101,Can Vietnamese brands succeed with Covid-19 like the country did?,2020-05-18T07:31:00.0000000Z,The Drum,https://www.thedrum.com/opinion/2020/05/18/can-vietnamese-brands-succeed-with-covid-19-the-country-did
bing,1102,"Coronavirus Update: What you need to know Tuesday, May 12",2020-05-12T13:37:00.0000000Z,Sarasota Herald-Tribune,https://www.heraldtribune.com/news/20200512/coronavirus-update-what-you-need-to-know-tuesday-may-12
bing,1103,Rachel Bovard: US to WHO after coronavirus — we won't get fooled again,2020-05-06T14:46:00.0000000Z,Fox News,https://www.foxnews.com/opinion/coronavirus-who-failure-us-quit-rachel-bovard
bing,1104,Ellis Marsalis Jr. dead of coronavirus complications,2020-04-02T13:58:00.0000000Z,Fox Business,https://www.foxbusiness.com/healthcare/jazz-legend-ellis-marsalis-dead-coronavirus-complications
bing,1105,"Three new coronavirus-related deaths reported in Cleveland, bringing total to 74: Sunday update",2020-06-15T01:35:20.0000000Z,Cleveland.com on MSN.com,https://www.msn.com/en-us/news/us/three-new-coronavirus-related-deaths-reported-in-cleveland-bringing-total-to-74-sunday-update/ar-BB15tsYz
bing,1106,Illinois health official announce 19 new coronavirus deaths | Charlotte Observer,2020-06-14T19:55:00.0000000Z,Charlotte Observer,https://www.charlotteobserver.com/news/article243531297.html
bing,1107,"Wichita restaurant, closed since employee tested positive for COVID-19, will reopen soon",2020-06-15T17:48:00.0000000Z,Wichita Eagle,https://www.kansas.com/entertainment/restaurants/dining-with-denise-neil/article243545957.html
bing,1108,"Dallas County Reports 302 More COVID-19 Cases, Total Now At 14,232",2020-06-14T21:50:00.0000000Z,CBS Boston / WBZ,https://dfw.cbslocal.com/2020/06/14/dallas-county-reports-302-more-covid-19-cases/
bing,1109,3M sales fell by 20 percent in May as even health care business slides,2020-06-15T12:27:00.0000000Z,The Business Journals,https://www.bizjournals.com/twincities/news/2020/06/15/3m-sales-worsened-in-may-coronavirus.html
bing,1110,Employees at several Phoenix restaurants test positive for COVID-19,2020-06-15T11:33:00.0000000Z,KPNX,https://www.12news.com/article/news/health/coronavirus/several-employees-at-phoenix-restaurants-test-positive-for-covid-19/75-cf5f4ff6-c674-4ecc-89a6-cfc5bbd48a1a
bing,1111,"Fred Willard, the comedic improv-style actor, has died at 86",2020-05-16T20:18:00.0000000Z,WSLS 10,https://www.wsls.com/entertainment/2020/05/16/fred-willard-the-comedic-improv-style-actor-has-died-at-86/
bing,1112,"Out and about: Southern Utah theater shows, improv among first public events to return",2020-05-23T21:01:00.0000000Z,The Spectrum,https://www.thespectrum.com/story/news/2020/05/23/theater-shows-improv-leading-southern-utah-return-public-events/5236841002/
bing,1113,San Diego County reports 126 new COVID-19 cases,2020-06-14T23:28:00.0000000Z,CBS News 8,https://www.cbs8.com/article/news/health/coronavirus/san-diego-county-reports-126-new-covid-19-cases/509-134d6f34-837b-4de8-8660-6a4407cf1b2c
bing,1114,"14 More Coronavirus Deaths In DC; 6,584 Confirmed Cases",2020-05-13T15:02:00.0000000Z,Patch,https://patch.com/district-columbia/washingtondc/14-more-coronavirus-deaths-dc-6-584-confirmed-cases
bing,1115,Go Comedy! Improv Theater Interviews BTL Entertainment Editor Chris Azzopardi,2020-05-20T19:57:00.0000000Z,PrideSource,https://pridesource.com/article/go-comedy-improv-theater-interviews-btl-entertainment-editor-chris-azzopardi/
bing,1116,"DC Improv lives up to its name, winging it with a virtual alternative to live comedy",2020-05-19T12:10:00.0000000Z,Washington Post,https://www.washingtonpost.com/goingoutguide/theater-dance/dc-improv-lives-up-to-its-name-winging-it-with-a-virtual-alternative-to-live-comedy/2020/05/18/f2bf6a92-97a9-11ea-9f5e-56d8239bf9ad_story.html
bing,1117,Texas COVID-19 hospitalizations hit all-time high; Houston cases rising,2020-06-15T16:07:00.0000000Z,KHOU 11,https://www.khou.com/video/news/health/coronavirus/texas-covid-19-hospitalizations-hit-all-time-high-houston-cases-rising/285-695955de-82e2-4b48-bc65-84a2351ab575
bing,1118,The Second City Kids Comedy Camps Deliver Laughs,2020-05-12T14:48:00.0000000Z,Chicago Parent,https://www.chicagoparent.com/sponsored-content/second-city-kids-comedy-camps-virtual/
bing,1119,"Fred Willard, the Comedic Improv-Style Actor, Has Died at 86",2020-05-16T20:13:00.0000000Z,U.S. News & World Report,https://www.usnews.com/news/entertainment/articles/2020-05-16/fred-willard-the-comedic-improv-style-actor-has-died-at-86
bing,1120,Germany's new borrowing will rise to 218 billion euros this year: Merkel's budget chief,2020-06-15T09:50:00.0000000Z,Reuters,https://www.reuters.com/article/us-health-coronavirus-germany-budget-idUSKBN23M14E
bing,1121,"Fred Willard, comedic improv-style actor, dies at 86",2020-05-16T20:39:00.0000000Z,Sun Journal,https://www.sunjournal.com/2020/05/16/fred-willard-comedic-improv-style-actor-dies-at-86/
bing,1122,"Fred Willard, the comedic improv-style actor, has died at 86",2020-05-16T22:44:00.0000000Z,CP24,https://www.cp24.com/entertainment-news/fred-willard-the-comedic-improv-style-actor-has-died-at-86-1.4942805
bing,1123,These online improv formats have clicked with Bengaluru audiences,2020-05-16T13:46:00.0000000Z,The Hindu,https://www.thehindu.com/entertainment/theatre/improv-artistes-balasree-viswanathan-and-laxmi-priya-on-the-creative-spin-they-have-given-to-their-performances/article31599713.ece
bing,1124,Boston Lost $65 Million In Revenue Due To Coronavirus Pandemic,2020-06-15T11:19:00.0000000Z,CBS Boston / WBZ,https://boston.cbslocal.com/2020/06/15/boston-lost-65-million-dollars-coronavirus-covid-19-pandemic-budget-2021/
bing,1125,"6 Things to Know – Miami Mayor Concerned Over COVID Count, More Protests Ignite South Florida",2020-06-15T12:10:00.0000000Z,NBC 6 South Florida,https://www.nbcmiami.com/news/local/6-things-to-know-miami-mayor-concerned-over-covid-count-more-protests-ignite-south-florida/2248766/
bing,1126,5 free ways to still get your laugh on with The Second City improv troupe,2020-05-13T16:34:00.0000000Z,Los Angeles Daily News,https://www.dailynews.com/2020/05/13/5-free-ways-to-still-get-your-laugh-on-with-the-second-city-improv-troupe/
bing,1127,Comics keep laughs coming even with clubs closed by COVID-19,2020-04-28T08:25:00.0000000Z,StarTribune,https://www.startribune.com/comics-keep-laughs-coming-even-with-clubs-closed-by-covid-19/569981722/
bing,1128,"Fred Willard, the comedic improv-style actor, has died at 86",2020-05-16T20:15:00.0000000Z,WISHTV8,https://www.wishtv.com/news/entertainment-news/fred-willard-the-comedic-improv-style-actor-has-died-at-86/
bing,1129,"Playgrounds, splash pads reopening in Boston",2020-06-15T14:11:00.0000000Z,WCVB Channel 5 Boston,https://www.wcvb.com/article/playgrounds-splash-pads-reopening-in-boston/32867550
bing,1130,"Photos: Fred Willard, comedic improv-style actor, dies at 86",2020-05-17T01:50:00.0000000Z,Napa Valley Register,https://napavalleyregister.com/entertainment/photos-fred-willard-comedic-improv-style-actor-dies-at-86/article_7e6b9f12-11b3-5d29-94df-4416f42935c9.html
